origin_station_id,desti_station_id,count
ST-1378,ST-2541,3
ST-1378,ST-2542,3
ST-1378,ST-2544,3
ST-1378,ST-259,63
ST-1378,ST-3044,40
ST-1378,ST-3188,789
ST-1378,ST-377,7
ST-1378,ST-378,12
ST-1378,ST-385,3
ST-1378,ST-445,3
ST-1378,ST-97,16
ST-1378,ST-972,6
ST-1378,ST-973,95
ST-1378,ST-974,16
ST-1378,ST-980,3
ST-1378,ST-983,3
ST-1378,ST-984,6
ST-1378,ST-99,7
ST-1379,ST-1378,18
ST-1379,ST-1379,7
ST-138,ST-138,3
ST-138,ST-1606,3
ST-138,ST-170,4
ST-138,ST-1777,3
ST-138,ST-1804,4
ST-138,ST-1805,3
ST-138,ST-1813,4
ST-138,ST-195,4
ST-138,ST-2626,9
ST-1380,ST-1099,15
ST-1380,ST-1335,13
ST-1380,ST-1375,3
ST-1380,ST-1380,31
ST-1380,ST-1451,3
ST-1380,ST-2283,3
ST-1380,ST-2293,3
ST-1380,ST-2921,3
ST-1380,ST-2922,6
ST-1380,ST-2952,3
ST-1380,ST-3006,10
ST-1380,ST-3035,34
ST-1380,ST-561,16
ST-1380,ST-568,66
ST-1380,ST-588,4
ST-1380,ST-589,3
ST-1381,ST-1097,3
ST-1381,ST-1098,101
ST-1381,ST-1335,7
ST-1381,ST-1381,7
ST-1381,ST-1451,6
ST-1381,ST-2299,3
ST-1381,ST-2952,3
ST-1381,ST-942,3
ST-1383,ST-1383,3
ST-1383,ST-560,3
ST-1384,ST-1105,3
ST-1384,ST-1211,3
ST-1384,ST-1384,15
ST-1384,ST-1386,3
ST-1384,ST-1459,6
ST-1384,ST-2235,3
ST-1384,ST-560,3
ST-1384,ST-563,6
ST-1385,ST-1107,6
ST-1385,ST-1280,15
ST-1385,ST-1288,3
ST-1385,ST-1295,5
ST-1385,ST-1299,3
ST-1385,ST-1385,29
ST-1385,ST-1469,3
ST-1385,ST-1638,3
ST-1385,ST-1723,3
ST-1385,ST-2231,6
ST-1385,ST-2236,3
ST-1385,ST-2237,10
ST-1385,ST-2705,3
ST-1385,ST-2714,3
ST-1385,ST-2727,3
ST-1385,ST-2731,6
ST-1385,ST-2793,3
ST-1385,ST-3092,8
ST-1385,ST-401,3
ST-1385,ST-579,3
ST-1385,ST-866,3
ST-1385,ST-913,3
ST-1386,ST-1203,3
ST-1386,ST-1384,3
ST-1386,ST-1386,9
ST-1386,ST-2225,4
ST-1386,ST-2235,3
ST-1386,ST-560,3
ST-1386,ST-562,6
ST-1386,ST-563,3
ST-1387,ST-1131,9
ST-1387,ST-1280,4
ST-1387,ST-1387,9
ST-1387,ST-2129,3
ST-1388,ST-1100,3
ST-1388,ST-643,3
ST-1389,ST-1107,4
ST-1389,ST-1389,18
ST-1389,ST-1726,3
ST-1389,ST-2103,6
ST-1389,ST-2124,3
ST-1389,ST-2125,3
ST-1389,ST-2129,3
ST-1389,ST-3092,3
ST-1389,ST-616,3
ST-1389,ST-645,3
ST-1390,ST-1104,3
ST-1390,ST-1109,11
ST-1390,ST-1389,3
ST-1390,ST-1390,46
ST-1390,ST-2133,9
ST-1390,ST-2134,3
ST-1390,ST-643,12
ST-1390,ST-645,46
ST-1390,ST-651,9
ST-1390,ST-859,3
ST-1391,ST-652,3
ST-1392,ST-1103,6
ST-1392,ST-1109,4
ST-1392,ST-1390,3
ST-1392,ST-1392,10
ST-1392,ST-2133,3
ST-1392,ST-2137,3
ST-1394,ST-1121,30
ST-1394,ST-1394,41
ST-1394,ST-2076,3
ST-1394,ST-2701,3
ST-1394,ST-2702,12
ST-1394,ST-2706,4
ST-1394,ST-2726,12
ST-1394,ST-3116,4
ST-1394,ST-3174,4
ST-1394,ST-611,15
ST-1394,ST-914,6
ST-1395,ST-1111,3
ST-1395,ST-1114,9
ST-1395,ST-1333,3
ST-1395,ST-1349,4
ST-1395,ST-1395,17
ST-1395,ST-1474,11
ST-1395,ST-2075,3
ST-1395,ST-2861,6
ST-1395,ST-3060,3
ST-1395,ST-3192,3
ST-1395,ST-603,92
ST-1396,ST-1349,8
ST-1396,ST-1474,10
ST-1396,ST-603,33
ST-1397,ST-1397,33
ST-1397,ST-18,6
ST-1397,ST-2156,4
ST-1397,ST-2160,24
ST-1397,ST-2257,3
ST-1397,ST-2536,3
ST-1397,ST-2905,7
ST-1397,ST-2981,3
ST-1397,ST-32,4
ST-1397,ST-342,3
ST-1397,ST-35,3
ST-1397,ST-443,3
ST-1397,ST-555,3
ST-1397,ST-82,25
ST-1397,ST-87,3
ST-1397,ST-89,5
ST-1397,ST-92,3
ST-1397,ST-93,6
ST-1397,ST-94,3
ST-1398,ST-1014,125
ST-1398,ST-1016,4
ST-1398,ST-1398,22
ST-1398,ST-1501,4
ST-1398,ST-2395,3
ST-1398,ST-2761,3
ST-1398,ST-2768,5
ST-1398,ST-2770,3
ST-1398,ST-2771,12
ST-1398,ST-316,15
ST-1398,ST-317,6
ST-1398,ST-3224,3
ST-1398,ST-678,3
ST-140,ST-134,9
ST-140,ST-140,22
ST-140,ST-1432,4
ST-140,ST-1611,3
ST-140,ST-1774,3
ST-140,ST-180,10
ST-140,ST-182,5
ST-140,ST-1829,3
ST-140,ST-2422,6
ST-140,ST-2517,3
ST-140,ST-2520,3
ST-140,ST-2623,3
ST-140,ST-2786,3
ST-140,ST-3051,3
ST-140,ST-336,6
ST-1400,ST-1002,3
ST-1400,ST-1013,49
ST-1400,ST-1015,3
ST-1400,ST-1017,35
ST-1400,ST-1400,20
ST-1400,ST-1496,3
ST-1400,ST-1510,3
ST-1400,ST-2007,4
ST-1400,ST-2017,3
ST-1400,ST-2774,3
ST-1400,ST-309,13
ST-1400,ST-3104,15
ST-1400,ST-315,3
ST-1400,ST-519,3
ST-1400,ST-528,6
ST-1400,ST-530,12
ST-1400,ST-535,3
ST-1402,ST-1062,9
ST-1402,ST-1063,81
ST-1402,ST-1064,4
ST-1402,ST-1402,34
ST-1402,ST-1514,26
ST-1402,ST-1645,6
ST-1402,ST-1714,3
ST-1402,ST-1718,567
ST-1402,ST-1727,115
ST-1402,ST-2031,62
ST-1402,ST-2044,6
ST-1402,ST-2047,3
ST-1402,ST-2049,3
ST-1402,ST-2482,3
ST-1402,ST-2555,3
ST-1402,ST-2871,473
ST-1402,ST-2890,3
ST-1402,ST-2947,6
ST-1402,ST-824,3
ST-1402,ST-975,3
ST-1403,ST-1149,3
ST-1403,ST-1219,52
ST-1403,ST-1241,3
ST-1403,ST-1403,211
ST-1403,ST-1522,3
ST-1403,ST-1734,216
ST-1403,ST-2463,3
ST-1403,ST-2964,31
ST-1403,ST-2999,85
ST-1403,ST-3225,481
ST-1403,ST-619,3
ST-1403,ST-620,1115
ST-1403,ST-621,175
ST-1403,ST-622,1601
ST-1403,ST-623,1050
ST-1403,ST-632,39
ST-1403,ST-640,16
ST-1403,ST-641,3
ST-1403,ST-660,3
ST-1403,ST-665,401
ST-1403,ST-666,3
ST-1403,ST-675,3
ST-1403,ST-870,9
ST-1403,ST-919,12
ST-1404,ST-1305,21
ST-1404,ST-1404,10
ST-1404,ST-1556,3
ST-1404,ST-1917,3
ST-1404,ST-750,3
ST-1404,ST-810,3
ST-1406,ST-1158,3
ST-1406,ST-1406,17
ST-1406,ST-1554,3
ST-1406,ST-1556,3
ST-1406,ST-1903,3
ST-1406,ST-1904,3
ST-1406,ST-761,12
ST-1406,ST-816,3
ST-1407,ST-1184,17
ST-1407,ST-1186,24
ST-1407,ST-1364,12
ST-1407,ST-1407,17
ST-1407,ST-1703,9
ST-1407,ST-1891,4
ST-1407,ST-1892,3
ST-1407,ST-2677,12
ST-1407,ST-2681,3
ST-1407,ST-2838,3
ST-1407,ST-2868,14
ST-1407,ST-2907,3
ST-1407,ST-2985,4
ST-1407,ST-779,6
ST-1407,ST-904,6
ST-1408,ST-1072,4
ST-1408,ST-1408,37
ST-1408,ST-1413,3
ST-1408,ST-1720,3
ST-1408,ST-1794,3
ST-1408,ST-1839,3
ST-1408,ST-2592,3
ST-1408,ST-2593,3
ST-1408,ST-2915,3
ST-1408,ST-544,3
ST-1408,ST-930,6
ST-1409,ST-1086,3
ST-1409,ST-1087,3
ST-1409,ST-1409,86
ST-1409,ST-1584,21
ST-1409,ST-1705,3
ST-1409,ST-1719,5
ST-1409,ST-1864,6
ST-1409,ST-1878,3
ST-1409,ST-2571,65
ST-1409,ST-2574,6
ST-1409,ST-2594,22
ST-1409,ST-2601,3
ST-1409,ST-2609,3
ST-1409,ST-2797,12
ST-1409,ST-2876,33
ST-1409,ST-3148,3
ST-1409,ST-542,558
ST-1409,ST-547,4
ST-1409,ST-892,3
ST-1409,ST-908,4
ST-1409,ST-99,3
ST-1410,ST-2585,13
ST-1410,ST-3190,3
ST-1411,ST-1411,3
ST-1413,ST-1072,3
ST-1413,ST-1084,6
ST-1413,ST-1086,3
ST-1413,ST-1087,3
ST-1413,ST-1408,3
ST-1413,ST-1413,45
ST-1413,ST-1720,64
ST-1413,ST-2581,3
ST-1413,ST-2915,43
ST-1413,ST-740,9
ST-1413,ST-930,6
ST-1416,ST-1416,3
ST-1416,ST-1860,3
ST-1416,ST-2599,15
ST-1416,ST-896,3
ST-1417,ST-1417,18
ST-1417,ST-1579,6
ST-1417,ST-1592,3
ST-1417,ST-1656,9
ST-1417,ST-1793,3
ST-1417,ST-1855,3
ST-1417,ST-1861,6
ST-1417,ST-2573,3
ST-1417,ST-2581,3
ST-1417,ST-2584,3
ST-1417,ST-2588,3
ST-1417,ST-2598,3
ST-1417,ST-2878,3
ST-1417,ST-2938,3
ST-1417,ST-3071,3
ST-1417,ST-906,3
ST-1418,ST-1418,6
ST-1418,ST-1656,3
ST-1419,ST-1084,19
ST-1419,ST-1419,29
ST-1419,ST-1707,3
ST-1419,ST-1855,120
ST-1419,ST-2581,3
ST-1419,ST-903,21
ST-142,ST-118,6
ST-142,ST-124,3
ST-142,ST-130,6
ST-142,ST-132,5
ST-142,ST-136,16
ST-142,ST-137,3
ST-142,ST-138,3
ST-142,ST-140,3
ST-142,ST-142,59
ST-142,ST-143,85
ST-142,ST-1435,3
ST-142,ST-144,3
ST-142,ST-145,3
ST-142,ST-147,3
ST-142,ST-1607,3
ST-142,ST-161,3
ST-142,ST-1610,3
ST-142,ST-1756,3
ST-142,ST-1771,5
ST-142,ST-1778,4
ST-142,ST-1805,9
ST-142,ST-1807,6
ST-142,ST-1812,6
ST-142,ST-1819,10
ST-142,ST-182,4
ST-142,ST-1820,3
ST-142,ST-185,3
ST-142,ST-2473,3
ST-142,ST-2523,3
ST-142,ST-2527,3
ST-142,ST-2623,4
ST-142,ST-2693,4
ST-142,ST-3051,3
ST-142,ST-3090,3
ST-142,ST-336,3
ST-1420,ST-1041,12
ST-1420,ST-1044,8
ST-1420,ST-1045,4
ST-1420,ST-1046,9
ST-1420,ST-1061,12
ST-1420,ST-1078,3
ST-1420,ST-1083,4
ST-1420,ST-1092,3
ST-1420,ST-1369,12
ST-1420,ST-1370,6
ST-1420,ST-1420,314
ST-1420,ST-1580,143
ST-1420,ST-1626,3
ST-1420,ST-1681,4
ST-1420,ST-1687,2025
ST-1420,ST-1719,3
ST-1420,ST-1720,39
ST-1420,ST-1837,9
ST-1420,ST-1839,209
ST-1420,ST-1841,8
ST-1420,ST-1842,3
ST-1420,ST-1845,3
ST-1420,ST-1848,3
ST-1420,ST-1873,9
ST-1420,ST-1874,3
ST-1420,ST-2457,6
ST-1420,ST-2580,6
ST-1420,ST-2738,7
ST-1420,ST-2740,26
ST-1420,ST-2742,11
ST-1420,ST-2748,3
ST-1420,ST-2749,138
ST-1420,ST-2751,3
ST-1420,ST-2929,19
ST-1420,ST-2941,3
ST-1420,ST-3069,12
ST-1420,ST-3070,3
ST-1420,ST-3085,3
ST-1420,ST-3141,3
ST-1420,ST-3150,3
ST-1420,ST-3151,43
ST-1420,ST-493,4
ST-1420,ST-494,66
ST-1420,ST-495,30
ST-1420,ST-497,3
ST-1420,ST-501,9
ST-1420,ST-502,232
ST-1420,ST-503,20
ST-1420,ST-505,18
ST-1420,ST-544,3
ST-1420,ST-892,7
ST-1421,ST-1048,10
ST-1421,ST-1053,15
ST-1421,ST-1061,9
ST-1421,ST-1421,22
ST-1421,ST-1833,16
ST-1421,ST-1846,3
ST-1421,ST-2732,3
ST-1421,ST-2749,3
ST-1421,ST-3085,3
ST-1421,ST-3098,3
ST-1421,ST-488,9
ST-1421,ST-492,146
ST-1422,ST-1041,4
ST-1422,ST-1083,15
ST-1422,ST-1087,3
ST-1422,ST-1422,21
ST-1422,ST-1684,3
ST-1422,ST-1838,3
ST-1422,ST-1848,4
ST-1422,ST-2574,3
ST-1422,ST-2608,3
ST-1422,ST-3098,4
ST-1422,ST-496,3
ST-1422,ST-908,3
ST-1423,ST-1423,10
ST-1423,ST-2134,3
ST-1424,ST-1201,3
ST-1424,ST-1202,4
ST-1424,ST-1207,6
ST-1424,ST-1424,29
ST-1424,ST-1454,5
ST-1424,ST-1455,4
ST-1424,ST-1456,3
ST-1424,ST-156,3
ST-1424,ST-2227,3
ST-1424,ST-825,21
ST-1424,ST-842,13
ST-1424,ST-931,9
ST-1424,ST-947,4
ST-1425,ST-1121,10
ST-1425,ST-1425,13
ST-1425,ST-1473,6
ST-1425,ST-1475,20
ST-1425,ST-2070,6
ST-1425,ST-2085,3
ST-1425,ST-2702,12
ST-1425,ST-2711,6
ST-1425,ST-2712,3
ST-1425,ST-2719,3
ST-1425,ST-2754,6
ST-1425,ST-2791,3
ST-1425,ST-3123,3
ST-1425,ST-3149,18
ST-1425,ST-611,6
ST-1425,ST-736,6
ST-1425,ST-914,9
ST-1426,ST-1121,6
ST-1426,ST-1286,3
ST-1426,ST-1426,10
ST-1426,ST-1473,3
ST-1426,ST-1672,3
ST-1426,ST-2087,3
ST-1426,ST-2706,9
ST-1426,ST-2711,15
ST-1426,ST-2718,3
ST-1427,ST-1266,10
ST-1427,ST-1427,10
ST-1427,ST-259,3
ST-1427,ST-2846,3
ST-1427,ST-386,3
ST-1428,ST-114,3
ST-1428,ST-1263,3
ST-1428,ST-1428,10
ST-1428,ST-1690,4
ST-1428,ST-2318,3
ST-1428,ST-973,3
ST-1428,ST-99,3
ST-1429,ST-1271,12
ST-1429,ST-1429,118
ST-1429,ST-1603,5
ST-1429,ST-1660,19
ST-1429,ST-2308,976
ST-1429,ST-2321,3
ST-1429,ST-2407,6
ST-1429,ST-2542,12
ST-1429,ST-256,7
ST-1429,ST-258,3
ST-1429,ST-378,10
ST-1429,ST-382,18
ST-1429,ST-387,3
ST-1429,ST-506,4
ST-1429,ST-97,47
ST-1429,ST-972,160
ST-1429,ST-973,70
ST-1429,ST-974,25
ST-1429,ST-99,4
ST-143,ST-118,4
ST-143,ST-126,12
ST-143,ST-130,3
ST-143,ST-132,34
ST-143,ST-134,6
ST-143,ST-142,10
ST-143,ST-143,49
ST-143,ST-1432,3
ST-143,ST-1435,3
ST-143,ST-145,3
ST-143,ST-150,3
ST-143,ST-158,3
ST-143,ST-1606,3
ST-143,ST-1611,6
ST-143,ST-1668,3
ST-143,ST-169,9
ST-143,ST-173,3
ST-143,ST-1807,6
ST-143,ST-1817,3
ST-143,ST-1818,6
ST-143,ST-182,3
ST-143,ST-1820,3
ST-143,ST-185,3
ST-143,ST-2513,3
ST-143,ST-2518,3
ST-143,ST-944,3
ST-1432,ST-123,3
ST-1432,ST-134,3
ST-1432,ST-1372,3
ST-1432,ST-1432,10
ST-1432,ST-154,3
ST-1432,ST-156,3
ST-1432,ST-158,3
ST-1432,ST-1607,3
ST-1432,ST-174,3
ST-1432,ST-1809,3
ST-1432,ST-1819,3
ST-1432,ST-1829,4
ST-1432,ST-234,3
ST-1432,ST-2521,3
ST-1432,ST-2623,3
ST-1433,ST-1433,18
ST-1433,ST-1575,6
ST-1433,ST-2671,15
ST-1433,ST-3111,9
ST-1433,ST-3112,3
ST-1433,ST-797,302
ST-1433,ST-798,3
ST-1433,ST-802,3
ST-1433,ST-954,3
ST-1434,ST-1434,6
ST-1434,ST-2089,3
ST-1434,ST-3119,3
ST-1435,ST-119,9
ST-1435,ST-123,3
ST-1435,ST-130,4
ST-1435,ST-136,9
ST-1435,ST-1372,7
ST-1435,ST-142,7
ST-1435,ST-1432,7
ST-1435,ST-1435,66
ST-1435,ST-1440,6
ST-1435,ST-145,3
ST-1435,ST-147,6
ST-1435,ST-154,3
ST-1435,ST-155,6
ST-1435,ST-158,6
ST-1435,ST-1606,3
ST-1435,ST-1607,6
ST-1435,ST-1611,3
ST-1435,ST-1668,3
ST-1435,ST-169,3
ST-1435,ST-1774,3
ST-1435,ST-1778,6
ST-1435,ST-1780,6
ST-1435,ST-1807,12
ST-1435,ST-181,9
ST-1435,ST-1810,3
ST-1435,ST-1812,3
ST-1435,ST-1813,3
ST-1435,ST-1817,3
ST-1435,ST-198,3
ST-1435,ST-2430,3
ST-1435,ST-2527,3
ST-1435,ST-2623,3
ST-1435,ST-336,3
ST-1435,ST-338,16
ST-1435,ST-944,3
ST-1436,ST-1436,13
ST-1436,ST-1771,6
ST-1436,ST-185,3
ST-1436,ST-213,3
ST-1436,ST-2177,3
ST-1436,ST-2447,3
ST-1436,ST-2786,4
ST-1436,ST-437,3
ST-1436,ST-946,12
ST-1437,ST-130,4
ST-1437,ST-1435,3
ST-1437,ST-1437,19
ST-1437,ST-145,3
ST-1437,ST-150,3
ST-1437,ST-155,4
ST-1437,ST-1606,3
ST-1437,ST-1804,3
ST-1437,ST-1807,6
ST-1437,ST-195,3
ST-1437,ST-2472,3
ST-1437,ST-2527,6
ST-1437,ST-2626,3
ST-1437,ST-944,5
ST-1438,ST-1438,6
ST-1438,ST-197,6
ST-1439,ST-1197,3
ST-1439,ST-1372,3
ST-1439,ST-1439,22
ST-1439,ST-1606,3
ST-1439,ST-163,7
ST-1439,ST-173,3
ST-1439,ST-1779,9
ST-1439,ST-1782,3
ST-1439,ST-1787,3
ST-1439,ST-1812,6
ST-1439,ST-195,3
ST-1439,ST-198,12
ST-1439,ST-237,3
ST-1439,ST-2427,3
ST-1439,ST-2625,3
ST-1439,ST-3052,6
ST-1439,ST-944,3
ST-144,ST-117,4
ST-144,ST-132,3
ST-144,ST-1435,7
ST-144,ST-144,12
ST-144,ST-145,3
ST-144,ST-1609,3
ST-144,ST-169,4
ST-144,ST-170,4
ST-144,ST-1780,6
ST-144,ST-1804,3
ST-144,ST-1807,3
ST-144,ST-195,3
ST-144,ST-2513,4
ST-144,ST-2516,4
ST-144,ST-2565,9
ST-1440,ST-1201,3
ST-1440,ST-1347,3
ST-1440,ST-1372,40
ST-1440,ST-1440,271
ST-1440,ST-158,3
ST-1440,ST-1609,3
ST-1440,ST-1610,6
ST-1440,ST-162,3
ST-1440,ST-175,6
ST-1440,ST-1779,3
ST-1440,ST-1781,3
ST-1440,ST-1782,3
ST-1440,ST-1787,3
ST-1440,ST-181,3
ST-1440,ST-1812,6
ST-1440,ST-1813,3
ST-1440,ST-1819,3
ST-1440,ST-189,3
ST-1440,ST-198,31
ST-1440,ST-237,4
ST-1440,ST-2420,3
ST-1440,ST-2431,17
ST-1440,ST-251,6
ST-1440,ST-2626,4
ST-1440,ST-265,6
ST-1440,ST-271,3
ST-1440,ST-273,9
ST-1440,ST-2903,22
ST-1440,ST-3258,3
ST-1440,ST-3267,3
ST-1440,ST-338,4
ST-1440,ST-359,3
ST-1440,ST-360,3
ST-1440,ST-369,6
ST-1440,ST-376,19
ST-1440,ST-400,4
ST-1440,ST-408,3
ST-1440,ST-655,3
ST-1440,ST-827,10
ST-1441,ST-1195,3
ST-1441,ST-1344,6
ST-1441,ST-1441,17
ST-1441,ST-1599,10
ST-1441,ST-1908,3
ST-1441,ST-1909,3
ST-1441,ST-1923,3
ST-1441,ST-1929,5
ST-1441,ST-2188,3
ST-1441,ST-2332,3
ST-1441,ST-241,3
ST-1441,ST-246,7
ST-1441,ST-3083,3
ST-1441,ST-3086,3
ST-1441,ST-366,57
ST-1441,ST-442,28
ST-1441,ST-750,4
ST-1442,ST-1442,6
ST-1442,ST-1443,9
ST-1442,ST-2439,7
ST-1442,ST-2451,3
ST-1442,ST-2924,3
ST-1442,ST-334,3
ST-1442,ST-437,4
ST-1442,ST-693,4
ST-1443,ST-1150,3
ST-1443,ST-1324,3
ST-1443,ST-1326,3
ST-1443,ST-1328,3
ST-1443,ST-1341,3
ST-1443,ST-1376,3
ST-1443,ST-1443,91
ST-1443,ST-1445,3
ST-1443,ST-1446,3
ST-1443,ST-2172,3
ST-1443,ST-2173,3
ST-1443,ST-2174,3
ST-1443,ST-2177,3
ST-1443,ST-2239,3
ST-1443,ST-2240,42
ST-1443,ST-2350,3
ST-1443,ST-2437,4
ST-1443,ST-2439,16
ST-1443,ST-2444,3
ST-1443,ST-2449,3
ST-1443,ST-2450,27
ST-1443,ST-2451,11
ST-1443,ST-2456,4
ST-1443,ST-2924,18
ST-1443,ST-3056,7
ST-1443,ST-3080,3
ST-1443,ST-3081,3
ST-1443,ST-3135,3
ST-1443,ST-3138,3
ST-1443,ST-322,6
ST-1443,ST-3249,3
ST-1443,ST-329,9
ST-1443,ST-334,9
ST-1443,ST-335,3
ST-1443,ST-436,15
ST-1443,ST-437,6
ST-1443,ST-683,13
ST-1443,ST-692,3
ST-1445,ST-1376,3
ST-1445,ST-1443,6
ST-1445,ST-2172,6
ST-1445,ST-2173,9
ST-1445,ST-2451,9
ST-1445,ST-2880,3
ST-1445,ST-3138,3
ST-1445,ST-329,3
ST-1446,ST-1339,3
ST-1446,ST-1341,10
ST-1446,ST-1446,30
ST-1446,ST-1615,3
ST-1446,ST-205,3
ST-1446,ST-2176,3
ST-1446,ST-2177,44
ST-1446,ST-2437,3
ST-1446,ST-877,3
ST-1447,ST-1298,13
ST-1447,ST-1447,12
ST-1447,ST-243,7
ST-1447,ST-2500,12
ST-1447,ST-2509,6
ST-1447,ST-262,3
ST-1449,ST-1302,4
ST-1449,ST-1449,32
ST-1449,ST-2501,9
ST-1449,ST-390,4
ST-1449,ST-391,3
ST-1449,ST-398,6
ST-145,ST-118,4
ST-145,ST-119,4
ST-145,ST-121,3
ST-145,ST-126,6
ST-145,ST-137,3
ST-145,ST-1372,8
ST-145,ST-138,3
ST-145,ST-142,3
ST-145,ST-1435,3
ST-145,ST-1440,4
ST-145,ST-145,89
ST-145,ST-150,3
ST-145,ST-151,36
ST-145,ST-155,4
ST-145,ST-158,6
ST-145,ST-1608,3
ST-145,ST-168,3
ST-145,ST-175,3
ST-145,ST-176,3
ST-145,ST-1772,3
ST-145,ST-1804,3
ST-145,ST-1807,3
ST-145,ST-181,16
ST-145,ST-1811,3
ST-145,ST-1813,3
ST-145,ST-1822,3
ST-145,ST-2431,3
ST-145,ST-244,3
ST-145,ST-2472,7
ST-145,ST-2517,3
ST-145,ST-2518,3
ST-145,ST-369,3
ST-145,ST-408,3
ST-145,ST-825,3
ST-145,ST-943,3
ST-1451,ST-1093,31
ST-1451,ST-1097,6
ST-1451,ST-1098,16
ST-1451,ST-1099,3
ST-1451,ST-1332,10
ST-1451,ST-1334,3
ST-1451,ST-1335,12
ST-1451,ST-1375,607
ST-1451,ST-1380,6
ST-1451,ST-1381,3
ST-1451,ST-1451,46
ST-1451,ST-2270,3
ST-1451,ST-2285,3
ST-1451,ST-2293,3
ST-1451,ST-2295,3
ST-1451,ST-2636,7
ST-1451,ST-2846,3
ST-1451,ST-2904,3
ST-1451,ST-2906,3
ST-1451,ST-2922,3
ST-1451,ST-2952,3
ST-1451,ST-3006,3
ST-1451,ST-3023,9
ST-1451,ST-561,10
ST-1451,ST-568,3
ST-1451,ST-577,14
ST-1451,ST-589,3
ST-1451,ST-596,3
ST-1451,ST-599,3
ST-1451,ST-850,646
ST-1451,ST-854,19
ST-1451,ST-856,15
ST-1451,ST-912,10
ST-1451,ST-942,4
ST-1452,ST-1452,3
ST-1452,ST-849,3
ST-1454,ST-1201,26
ST-1454,ST-1215,6
ST-1454,ST-1216,3
ST-1454,ST-1347,3
ST-1454,ST-1454,32
ST-1454,ST-1455,6
ST-1454,ST-1460,20
ST-1454,ST-181,3
ST-1454,ST-1819,3
ST-1454,ST-827,12
ST-1454,ST-842,3
ST-1454,ST-947,4
ST-1455,ST-1200,3
ST-1455,ST-1201,65
ST-1455,ST-1202,21
ST-1455,ST-1208,3
ST-1455,ST-1215,9
ST-1455,ST-1347,32
ST-1455,ST-1440,3
ST-1455,ST-1454,6
ST-1455,ST-1455,124
ST-1455,ST-1460,3
ST-1455,ST-175,3
ST-1455,ST-1818,3
ST-1455,ST-2226,3
ST-1455,ST-2271,15
ST-1455,ST-244,3
ST-1455,ST-247,4
ST-1455,ST-2508,9
ST-1455,ST-265,3
ST-1455,ST-273,6
ST-1455,ST-2903,3
ST-1455,ST-369,3
ST-1455,ST-398,4
ST-1455,ST-655,3
ST-1455,ST-827,212
ST-1455,ST-842,9
ST-1456,ST-1424,3
ST-1456,ST-1456,10
ST-1456,ST-1460,3
ST-1456,ST-156,6
ST-1456,ST-1818,3
ST-1456,ST-2225,15
ST-1456,ST-842,6
ST-1457,ST-1457,3
ST-1457,ST-825,3
ST-1457,ST-842,3
ST-1458,ST-1458,4
ST-1458,ST-407,3
ST-1458,ST-655,3
ST-1459,ST-1105,3
ST-1459,ST-1203,3
ST-1459,ST-1210,27
ST-1459,ST-1723,3
ST-1459,ST-2225,3
ST-1459,ST-2406,3
ST-1459,ST-2898,4
ST-1460,ST-1202,3
ST-1460,ST-1317,3
ST-1460,ST-1347,7
ST-1460,ST-1454,12
ST-1460,ST-1460,30
ST-1460,ST-173,3
ST-1460,ST-2227,3
ST-1460,ST-2903,10
ST-1460,ST-827,18
ST-1460,ST-842,3
ST-1461,ST-1135,10
ST-1461,ST-1136,6
ST-1461,ST-1461,26
ST-1461,ST-1464,3
ST-1461,ST-1467,3
ST-1461,ST-2062,8
ST-1461,ST-2089,6
ST-1461,ST-2091,3
ST-1461,ST-2115,26
ST-1461,ST-3050,6
ST-1461,ST-614,12
ST-1461,ST-657,4
ST-1461,ST-658,7
ST-1462,ST-1289,3
ST-1462,ST-1296,3
ST-1462,ST-2106,3
ST-1462,ST-658,3
ST-1463,ST-1136,9
ST-1464,ST-1121,4
ST-1464,ST-1394,3
ST-1464,ST-1464,13
ST-1464,ST-1467,8
ST-1464,ST-1638,4
ST-1464,ST-1641,3
ST-1464,ST-2093,4
ST-1464,ST-2112,6
ST-1464,ST-3026,4
ST-1464,ST-3172,3
ST-1464,ST-614,4
ST-1465,ST-1121,3
ST-1465,ST-1295,3
ST-1465,ST-1465,7
ST-1465,ST-2089,3
ST-1465,ST-2112,3
ST-1465,ST-2849,3
ST-1465,ST-3119,3
ST-1465,ST-3177,6
ST-1465,ST-916,4
ST-1466,ST-1137,43
ST-1466,ST-1291,3
ST-1466,ST-1466,4
ST-1466,ST-1468,4
ST-1466,ST-2096,3
ST-1466,ST-2107,3
ST-1466,ST-2112,6
ST-1466,ST-2549,38
ST-1466,ST-3092,6
ST-1466,ST-616,34
ST-1466,ST-916,3
ST-1467,ST-1296,3
ST-1467,ST-1297,3
ST-1467,ST-1461,6
ST-1467,ST-1464,3
ST-1467,ST-2062,3
ST-1467,ST-2089,7
ST-1467,ST-2093,6
ST-1467,ST-2112,5
ST-1467,ST-2115,10
ST-1467,ST-2723,3
ST-1467,ST-3177,3
ST-1467,ST-658,4
ST-1468,ST-1296,3
ST-1468,ST-1461,3
ST-1468,ST-1468,22
ST-1468,ST-2089,3
ST-1468,ST-2093,3
ST-1468,ST-2097,3
ST-1468,ST-2112,6
ST-1468,ST-2117,3
ST-1468,ST-2120,3
ST-1468,ST-3177,3
ST-1468,ST-615,8
ST-1468,ST-658,6
ST-1469,ST-1131,3
